CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_12218		how to cure type 1 diabetes	Guide	Expert
CS_12219		foods low in sodium and salt	Resource	Expert
CS_12220		physician codes	Direct Answer	Expert
CS_12221		hypo thyroid symptoms	Direct Answer	Expert
CS_12222		schizophrenia symptoms list	Direct Answer	Expert
CS_12223		carotid arteries symptoms	Direct Answer	Expert
CS_12224		what is a tmi stroke	Generic	Expert
CS_12225		kids vaccination schedule	Generic	Expert
CS_12226		nopal cactus benefits	Direct Answer	Expert
CS_12227		photos of sun poisoning	Resource	General
CS_12228		cirrhosis liver symptoms	Direct Answer	Expert
CS_12229		seronegative ra symptoms	Direct Answer	Expert
CS_12230		la premenopausia sintomas	Direct Answer	Expert
CS_12231		medi-cal hospitals	Generic	General
CS_12232		causes of high ldl levels	Direct Answer	Expert
CS_12233		basal cell carcinoma	Generic	Expert
CS_12234		body odor causes	Direct Answer	Expert
CS_12235		causes of toenail fungus	Direct Answer	Expert
CS_12236		robitussin ingredients	Direct Answer	Expert
CS_12237		what do lymph nodes do	Generic	Expert
CS_12238		personal health records	Generic	Expert
CS_12239		itchy skin rash all over body	Direct Answer	Expert
CS_12240		kidney biopsy risks	Direct Answer	Expert
CS_12241		leg cramps charlie horse	Generic	Expert
CS_12242		what causes synovial cysts	Direct Answer	Expert
CS_12243		increase red blood cell count	Direct Answer	Expert
CS_12244		where can i sell old albums	Direct Answer	General
CS_12245		pet scan diet	Direct Answer	Expert
CS_12246		foot cysts pictures	Resource	General
CS_12247		how much does mri cost	Direct Answer	General
CS_12248		facts about als	Generic	Expert
CS_12249		piedmont hospital address	Direct Answer	General
CS_12250		is h pylori contagious	Direct Answer	Expert
CS_12251		what is sacroiliac	Generic	Expert
CS_12252		healing time for hernia	Generic	Expert
CS_12253		foods that cause migraine	Direct Answer	Expert
CS_12254		pain in the heels of my feet	Generic	Expert
CS_12255		sinus and blood pressure	Generic	Expert
CS_12256		kidney transplant criteria	Direct Answer	Expert
CS_12257		ablation success rate	Direct Answer	Expert
CS_12258		stomach pains after eating	Generic	Expert
CS_12259		hospital shuttle	Generic	General
CS_12260		walmart vision centers	Navigational	General
CS_12261		pain in outer ear cartilage	Generic	Expert
CS_12262		pelvic inflammatory symptoms	Direct Answer	Expert
CS_12263		how much is a nose surgery	Transactional	Expert
CS_12264		what is rickets disease	Generic	Expert
CS_12265		numbness tingling in head	Generic	Expert
CS_12266		list all nsaids	Direct Answer	Expert
CS_12267		total knee replacement pain	Direct Answer	Expert
CS_12268		skin rashes on the face	Generic	Expert
CS_12269		gastric sleeve recovery time	Direct Answer	Expert
CS_12270		what is small vessel disease	Direct Answer	Expert
CS_12271		swollen toes causes	Direct Answer	Expert
CS_12272		colon cancer lymph nodes	Generic	Expert
CS_12273		what is lactobacillus gg	Generic	Expert
CS_12274		liver transplant surgery	Direct Answer	Expert
CS_12275		death certificate	Generic	General
CS_12276		miracle ear cost	Transactional	General
CS_12277		adrenal failure symptoms	Direct Answer	Expert
CS_12278		symptoms of allergies	Direct Answer	Expert
CS_12279		leprosy photos and images	Resource	General
CS_12280		what is a facet joint	Direct Answer	Expert
CS_12281		hip pain location	Direct Answer	General
CS_12282		diagnosing lyme disease	Direct Answer	Expert
CS_12283		mybjc org patient enroll	Navigational	General
CS_12284		foot pain in ball of foot	Generic	Expert
CS_12285		personality profile test	Generic	Expert
CS_12286		seizure signs symptoms	Direct Answer	Expert
CS_12287		how can i lower my uric acid	Guide	Expert
CS_12288		what is too low blood pressure	Generic	Expert
CS_12289		skin rash on belly	Generic	Expert
CS_12290		uterine polyps symptoms	Direct Answer	Expert
CS_12291		best heart surgery hospitals	Direct Answer	General
CS_12292		diet for hyperthyroidism	Direct Answer	Expert
CS_12293		what causes mold	Direct Answer	Expert
CS_12294		cranberry juice urinary	Generic	Expert
CS_12295		diabetes and burning feet	Generic	Expert
CS_12296		about chromium picolinate	Generic	Expert
CS_12297		blood sugar symptoms chart	Resource	Expert
CS_12298		metastatic uterine cancer	Generic	Expert
CS_12299		dermoid cyst pictures	Resource	Expert
CS_12300		soft corns between toes	Generic	Expert
CS_12301		average cost for lasik	Transactional	General
CS_12302		what causes coated tongue	Direct Answer	Expert
CS_12303		type 2 blood sugar levels	Generic	Expert
CS_12304		what is an ercp procedure	Generic	Expert
CS_12305		diabetic diet food plan	Direct Answer	Expert
CS_12306		things that cause gout	Direct Answer	Expert
CS_12307		bulging disc in back treatment	Guide	Expert
CS_12308		infections of the mouth	Generic	Expert
CS_12309		what is cranial sacral therapy	Generic	Expert
CS_12310		adoption birth records	Generic	General
CS_12311		shingles shot pros cons	Direct Answer	Expert
CS_12312		plaque in arteries treatment	Guide	Expert
CS_12313		moluscum pictures	Resource	General
CS_12314		when do hot flashes stop	Direct Answer	Expert
CS_12315		transmitted diseases	Generic	Expert
CS_12316		post surgery hernia symptoms	Direct Answer	Expert
CS_12317		hospital directory	Generic	General
CS_12318		what is a myopathy	Generic	Expert
CS_12319		what is floaters in the eye	Generic	Expert
CS_12320		prostate biopsy	Generic	Expert
CS_12321		home treatment for calluses	Guide	Expert
CS_12322		what is a viral syndrome	Generic	Expert
CS_12323		how do you get lung cancer	Direct Answer	Expert
CS_12324		early signs of als	Direct Answer	Expert
CS_12325		pain management medication	Generic	Expert
CS_12326		swelling legs feet causes	Direct Answer	Expert
CS_12327		physician license lookup	Navigational	Expert
CS_12328		define relative location	Generic	General
CS_12329		types of cataract surgery	Direct Answer	Expert
CS_12330		tetanus shots how often	Direct Answer	Expert
CS_12331		normal hemoglobin count	Direct Answer	Expert
CS_12332		kidney transplant age limit	Direct Answer	Expert
CS_12333		ibs and stomach pain	Generic	Expert
CS_12334		what are the types of arthritis	Generic	Expert
CS_12335		signs of kidney disease	Direct Answer	Expert
CS_12336		what does a ct scan show	Generic	Expert
CS_12337		pain from lung cancer	Generic	
CS_12338		causes of cold feet	Direct Answer	Expert
CS_12339		best home bp monitor	Direct Answer	Opinion
CS_12340		knee inflammation causes	Direct Answer	Expert
CS_12341		shoulder replacement	Generic	Expert
CS_12342		diabetic neuropathy pictures	Resource	General
CS_12343		cholesterol numbers	Generic	Expert
CS_12344		c diff infection symptoms	Direct Answer	Expert
CS_12345		what are signs of a hernia	Direct Answer	Expert
CS_12346		diastolic pressure low	Generic	Expert
CS_12347		nsaids and side effects	Direct Answer	Expert
CS_12348		heart stents recovery time	Direct Answer	Expert
CS_12349		pseudomonas lung infection	Generic	Expert
CS_12350		heart flutter treatment	Guide	Expert
CS_12351		cancer detection blood test	Generic	Expert
CS_12352		what is your pancreas	Generic	General
CS_12353		photos of insect bites	Resource	General
CS_12354		low blood pressure symptons	Direct Answer	Expert
CS_12355		symptoms of blockage	Direct Answer	Expert
CS_12356		cures for skin rashes	Direct Answer	Expert
CS_12357		what is clinical depression	Generic	Expert
CS_12358		pressure in the stomach	Generic	Expert
CS_12359		vaccination record template	Resource	General
CS_12360		how do you stop pimples	Guide	General
CS_12361		diet for irritable bowel	Direct Answer	Expert
CS_12362		swollen legs and ankles	Generic	Expert
CS_12363		press release template	Resource	Expert
CS_12364		sudden blurry vision	Generic	Expert
CS_12365		burning stomach symptoms	Direct Answer	Expert
CS_12366		colostomy reversal surgery	Generic	Expert
CS_12367		causes of high psa	Direct Answer	Expert
CS_12368		leg and toe cramps at night	Generic	Expert
CS_12369		diet after colon resection	Direct Answer	Expert
CS_12370		what is a rectocele	Generic	Expert
CS_12371		average psa levels by age	Direct Answer	Expert
CS_12372		high pulse causes	Direct Answer	Expert
CS_12373		diet after gastric sleeve	Direct Answer	Expert
CS_12374		best diabetic diet	Direct Answer	Expert
CS_12375		metastatic melanoma stage 4	Generic	Expert
CS_12376		common eye problems	Generic	Expert
CS_12377		hcpcs codes 2014	Generic	General
CS_12378		follicular lymphoma stage 4	Generic	Expert
CS_12379		laboratory normal values	Generic	Expert
CS_12380		heberden nodes treatment	Guide	Expert
CS_12381		grapes and diabetes	Generic	Expert
CS_12382		natural remedy for tinnitus	Guide	Expert
CS_12383		medicinal benefits of turmeric	Generic	Expert
CS_12384		what is a lacunar stroke	Generic	Expert
CS_12385		school bullying facts	Generic	Expert
CS_12386		about lactose intolerance	Generic	Expert
CS_12387		conjunctivitis eye drops otc	Generic	Expert
CS_12388		cayenne pepper cures	Direct Answer	Expert
CS_12389		tongue fungus pictures	Resource	Expert
CS_12390		bleeding rectum	Generic	Expert
CS_12391		shingles without chickenpox	Generic	Expert
CS_12392		what is a good heart rate	Generic	Expert
CS_12393		what to avoid with gout	Generic	Expert
CS_12394		signs and symptoms of adhd	Direct Answer	Expert
CS_12395		hernia pictures images photos	Resource	Expert
CS_12396		hospital npi numbers	Generic	General
CS_12397		chiggers remedy	Guide	Expert
CS_12398		what should oxygen level be	Direct Answer	Expert
CS_12399		first aid for dog bites	Direct Answer	Expert
CS_12400		top 10 medical websites	Generic	Opinion
CS_12401		uterine sarcoma prognosis	Direct Answer	Expert
CS_12402		parkinson disease exercises	Direct Answer	Expert
CS_12403		what is a kidney biopsy	Generic	Expert
CS_12404		remedies for bed bug bites	Guide	Expert
CS_12405		bacterial infections	Generic	Expert
CS_12406		diabetic ranges	Generic	Expert
CS_12407		high blood calcium treatment	Guide	Expert
CS_12408		west nile virus rash photo	Resource	General
CS_12409		what is synovitis	Generic	Expert
CS_12410		west nile virus pictures rash	Resource	General
CS_12411		what causes mites	Direct Answer	Expert
CS_12412		stores that sell rit dye	Generic	General
CS_12413		what to do for a wasp sting	Guide	General
CS_12414		progressive multiple sclerosis	Generic	Expert
CS_12415		alcohol addiction definition	Generic	General
CS_12416		doctor gastroenterology	Direct Answer	General
CS_12417		when does menopause start	Direct Answer	General
CS_12418		painful bladder symptoms	Direct Answer	Expert
CS_12419		lower stomach pain in men	Generic	Expert
CS_12420		what causes vasculitis	Direct Answer	Expert
CS_12421		bipolar disorder symptoms	Direct Answer	Expert
CS_12422		symptoms of injured acl	Direct Answer	Expert
CS_12423		what is epstein barr virus	Generic	Expert
CS_12424		removal of colon surgery	Resource	Expert
CS_12425		over the counter sleep aids	Generic	General
CS_12426		best remedy for knee pain	Direct Answer	Expert
CS_12427		effects of mold on humans	Direct Answer	Expert
CS_12428		hand swelling treatment	Direct Answer	Expert
CS_12429		statistics test answers	Generic	General
CS_12430		full body scan	Generic	Expert
CS_12431		bad smelling urine in men	Generic	Expert
CS_12432		indolent lymphoma	Generic	Expert
CS_12433		most common beta blockers	Direct Answer	Expert
CS_12434		likert scale survey template	Resource	General
CS_12435		signs of autism in adults	Direct Answer	Expert
CS_12436		about kidney infections	Generic	Expert
CS_12437		how to check for asbestos	Guide	Expert
CS_12438		what is blastomycosis	Generic	Expert
CS_12439		foods high in purine acid	Direct Answer	Expert
CS_12440		leukemia stage 4	Generic	Expert
CS_12441		peyronies treatment	Guide	Expert
CS_12442		blockage symptoms	Direct Answer	Expert
CS_12443		pth levels normal range	Direct Answer	Expert
CS_12444		human rights articles	Generic	General
CS_12445		bladder spasms	Generic	General
CS_12446		how to treat itchy eyes	Guide	Expert
CS_12447		pain from hip to knee	Generic	Expert
CS_12448		types of skin cancer on face	Direct Answer	Expert
CS_12449		mucus in the throat	Generic	Expert
CS_12450		pityriasis rosea treatment	Guide	Expert
CS_12451		what is elbow tendonitis	Generic	Expert
CS_12452		what is pleural effusions	Generic	Expert
CS_12453		incontinence after surgery	Generic	Expert
CS_12454		buyers of vinyl records	Generic	Expert
CS_12455		high blood sugar what to do	Guide	Expert
CS_12456		knee surgery torn meniscus	Generic	Expert
CS_12457		how to lower iron in blood	Guide	Expert
CS_12458		treatment of facial cysts	Guide	Expert
CS_12459		what is poverty level in pa	Direct Answer	General
CS_12460		osteoarthritis knee pain	Direct Answer	Expert
CS_12461		parasites in colon symptoms	Direct Answer	Expert
CS_12462		pictures of mrsa on skin	Resource	General
CS_12463		vitreous detachment	Generic	Expert
CS_12464		what causes thick saliva	Direct Answer	Expert
CS_12465		cancer in your lymph nodes	Generic	Expert
CS_12466		black ant bites treatment	Guide	Expert
CS_12467		how to cure a scorpion bite	Guide	Expert
CS_12468		porphyria disease symptoms	Direct Answer	Expert
CS_12469		h pylori foods to eat	Direct Answer	General
CS_12470		inflamed pancreas symptoms	Direct Answer	Expert
CS_12471		images of boils on buttocks	Resource	General
CS_12472		sarcomatoid carcinoma	Generic	Expert
CS_12473		what is stomach bacteria	Generic	Expert
CS_12474		wood tick bite symptoms	Direct Answer	Expert
CS_12475		behind knee swelling causes	Direct Answer	Expert
CS_12476		rid for scabies	Generic	Expert
CS_12477		new parkinson treatment	Guide	Expert
CS_12478		what is alcohol poisoning	Direct Answer	Expert
CS_12479		eyelid surgery recovery	Generic	Expert
CS_12480		inflammatory foods to avoid	Direct Answer	Expert
CS_12481		neuropathic pain symptoms	Direct Answer	Expert
CS_12482		palliative care defined	Generic	Expert
CS_12483		cost of cornea transplant	Transactional	General
CS_12484		blood in urine in females	Generic	Expert
CS_12485		surgery doctor	Generic	Expert
CS_12486		medical superbill template	Resource	Expert
CS_12487		post menopausal symptoms	Direct Answer	Expert
CS_12488		about cholesterol	Generic	Expert
CS_12489		lazy eye surgery for adults	Generic	Expert
CS_12490		proposition 65 warning label	Generic	Expert
CS_12491		medical history	Generic	Expert
CS_12492		causes of bone pain in legs	Direct Answer	Expert
CS_12493		calculating total cholesterol	Guide	Expert
CS_12494		alternative to colonoscopy	Direct Answer	Expert
CS_12495		swelling in right leg	Generic	Expert
CS_12496		what is hepatitis c symptoms	Generic	Expert
CS_12497		fusion surgery recovery	Generic	Expert
CS_12498		symptoms of groin pull	Direct Answer	Expert
CS_12499		the psa test	Direct Answer	Expert
CS_12500		neuroma surgery pictures	Resource	General
CS_12501		how do you get candida	Direct Answer	Expert
CS_12502		reasons for smelly urine	Direct Answer	Expert
CS_12503		biopsy cost	Transactional	Expert
CS_12504		hepatic cysts of the liver	Generic	Expert
CS_12505		what is seizure disorder	Generic	Expert
CS_12506		lahey clinic physicians	Navigational	General
CS_12507		low ferritin symptoms	Direct Answer	Expert
CS_12508		colon disease symptoms	Direct Answer	Expert
CS_12509		identifying autism in toddlers	Generic	Expert
CS_12510		early signs of hiv in women	Direct Answer	Expert
CS_12511		agent orange skin conditions	Direct Answer	Expert
CS_12512		body lift surgery cost	Transactional	Expert
CS_12513		cinnamon diabetes	Generic	Expert
CS_12514		causes of thumb joint pain	Direct Answer	Expert
