CS_ID	Keyword_ID	Keyword	Intent_1	Authority
CS_2829	2023	laboratory codes	Generic	General
CS_2830	2023	average cost of invisalign	Transactional	General
CS_2831	2022	foul smelling urine	Generic	Expert
CS_2832	2022	symptom pancreatic cancer	Direct Answer	Expert
CS_2833	2021	what is a good stool softener	Direct Answer	Opinion
CS_2834	2021	pancreatic cancer causes	Direct Answer	Expert
CS_2835	2020	how do you contract shingles	Direct Answer	Expert
CS_2836	2020	what is bitter melon	Generic	General
CS_2837	2020	what is emdr therapy	Generic	General
CS_2838	2020	omega 3 side effects	Direct Answer	Expert
CS_2839	2019	meclizine 25 mg	Generic	General
CS_2840	2018	kidney function levels	Generic	Expert
CS_2841	2018	colitis foods to eat and avoid	Direct Answer	Expert
CS_2842	2017	what causes bursitis	Direct Answer	Expert
CS_2843	2017	hip replacement leg swelling	Generic	Expert
CS_2844	2017	systemic lupus symptoms	Direct Answer	Expert
CS_2845	2017	best diet for gout sufferers	Direct Answer	Opinion
CS_2846	2016	list of all stds	Direct Answer	General
CS_2847	2016	how many stages in cancer	Generic	Expert
CS_2848	2016	what is good for prostate	Direct Answer	Expert
CS_2849	2015	earliest hiv symptoms women	Direct Answer	Expert
CS_2850	2015	what are symptoms of tmj	Direct Answer	Expert
CS_2851	2015	low blood pressure limits	Direct Answer	Expert
CS_2852	2015	what is dupuytren s disease	Generic	General
CS_2853	2014	signs of thyroid disease	Direct Answer	Expert
CS_2854	2014	hemp hearts health benefits	Direct Answer	Expert
CS_2855	2014	normal range of wbc	Direct Answer	General
CS_2856	2014	schiff move free side effects	Direct Answer	Expert
CS_2857	2014	how to cure copd	Guide	Expert
CS_2858	2013	what causes burning lips	Direct Answer	Expert
CS_2859	2013	toric lens cataract surgery	Generic	Expert
CS_2860	2013	sickle cell disease symptoms	Direct Answer	Expert
CS_2861	2013	latest flu virus symptoms	Direct Answer	Expert
CS_2862	2013	what causes low vitamin b12	Direct Answer	Expert
CS_2863	2012	what is a heart flutter	Generic	Expert
CS_2864	2012	symptoms of neuropathy	Direct Answer	Expert
CS_2865	2012	foods cause constipation	Direct Answer	Expert
CS_2866	2012	what is a carcinoma tumor	Generic	Expert
CS_2867	2012	berberine side effects	Direct Answer	Expert
CS_2868	2010	staph infection photo	Resource	General
CS_2869	2010	tin tuc vnexpress	Navigational	General
CS_2870	2009	parathyroid symptoms	Direct Answer	Expert
CS_2871	2009	mono symptoms rash pictures	Resource	General
CS_2872	2008	symptoms of stomach flu	Direct Answer	Expert
CS_2873	2008	causes numb fingertips	Direct Answer	Expert
CS_2874	2008	early symptoms of hiv	Direct Answer	Expert
CS_2875	2008	signs of gluten intolerance	Direct Answer	Expert
CS_2876	2008	benefits of taking magnesium	Direct Answer	Expert
CS_2877	2008	causes of leukemia cancer	Direct Answer	Expert
CS_2878	2008	hypoglycemia and symptoms	Direct Answer	Expert
CS_2879	2008	potassium side affects	Direct Answer	Expert
CS_2880	2007	facts about bullying	Generic	General
CS_2881	2007	what is an abnormal ecg	Generic	Expert
CS_2882	2006	make a wish for adults	Navigational	General
CS_2883	2006	hip bursitis stretches	Generic	General
CS_2884	2006	end stage parkinson	Generic	Expert
CS_2885	2005	what foods cause uric acid	Direct Answer	Expert
CS_2886	2005	list of food high in iron	Direct Answer	General
CS_2887	2005	free medical advice symptoms	Generic	Expert
CS_2888	2004	what is the meaning of health	Generic	General
CS_2889	2004	medical record release form	Resource	General
CS_2890	2004	pictures of abscesses	Resource	General
CS_2891	2004	pain behind knee blood clot	Direct Answer	Expert
CS_2892	2004	psa normal range by age	Direct Answer	General
CS_2893	2003	location of human kidney	Direct Answer	General
CS_2894	2003	fatty liver treatment	Guide	Expert
CS_2895	2002	ibs symptoms	Direct Answer	Expert
CS_2896	2002	what is sjogren's disease	Generic	General
CS_2897	2002	what is a brain bleed	Generic	Expert
CS_2898	2001	good range for blood sugar	Generic	Expert
CS_2899	2001	tuberculosis symptoms	Direct Answer	Expert
CS_2900	2001	diabetes symptoms foot pain	Direct Answer	Expert
CS_2901	2000	pain in female groin area	Generic	Expert
CS_2902	2000	cancer photos	Resource	General
CS_2903	2000	aspartame bad side effects	Direct Answer	Expert
CS_2904	2000	anxiety symptoms in women	Direct Answer	Expert
CS_2905	2000	what causes kidney	Direct Answer	Expert
CS_2906	2000	acid alkaline food chart	Resource	General
CS_2907	1998	cushing's disease treatment	Guide	Expert
CS_2908	1998	amox 875-125 mg	Generic	Expert
CS_2909	1998	what is autism symptoms	Direct Answer	Expert
CS_2910	1998	diet after colon surgery	Direct Answer	Expert
CS_2911	1998	severe shoulder pain causes	Direct Answer	Expert
CS_2912	1997	adult mumps pictures	Resource	General
CS_2913	1997	foods that cause diarrhea	Direct Answer	General
CS_2914	1996	blood alcohol chart	Resource	General
CS_2915	1996	current viruses	Generic	General
CS_2916	1996	pancreatitis foods to eat	Direct Answer	Expert
CS_2917	1996	witch hazel uses	Direct Answer	General
CS_2918	1996	what is a facet block	Generic	General
CS_2919	1996	symptoms of a tick bite	Direct Answer	Expert
CS_2920	1995	causes of sweaty feet	Direct Answer	Expert
CS_2921	1995	microalbumin normal range	Direct Answer	General
CS_2922	1995	woman body images	Resource	General
CS_2923	1995	uti symptoms in women	Direct Answer	Expert
CS_2924	1995	picture of kidney stone	Resource	General
CS_2925	1995	what is stomach bloating	Direct Answer	Expert
CS_2926	1994	leg pain tingling numbness	Direct Answer	Expert
CS_2927	1994	oppositional disorder in adults	Generic	Expert
CS_2928	1994	pictures of spots on legs	Resource	General
CS_2929	1994	leg pain causes in women	Direct Answer	Expert
CS_2930	1994	coconut oil and cholesterol	Generic	Expert
CS_2931	1994	what is aspergers symptoms	Direct Answer	Expert
CS_2932	1993	heart problem symptoms	Direct Answer	Expert
CS_2933	1993	swollen ankle and foot pain	Generic	Expert
CS_2934	1993	4 types of multiple sclerosis	Direct Answer	Expert
CS_2935	1992	what is vulvar cancer	Generic	Expert
CS_2936	1992	blood sugar readings	Generic	Expert
CS_2937	1991	what is good for kidneys	Generic	General
CS_2938	1991	home remedies for lip sores	Guide	General
CS_2939	1991	home removal of skin tags	Guide	Expert
CS_2940	1991	diuretic foods list	Direct Answer	General
CS_2941	1991	eye flashes symptoms	Direct Answer	Expert
CS_2942	1990	nocturnal leg cramps causes	Direct Answer	Expert
CS_2943	1990	side effects of aspartame	Direct Answer	Expert
CS_2944	1990	what is granuloma	Generic	Expert
CS_2945	1989	blood sugar level after a meal	Direct Answer	Expert
CS_2946	1988	what is adenoma	Generic	General
CS_2947	1988	what is mercer	Generic	General
CS_2948	1988	what is a tia	Generic	General
CS_2949	1988	what is a focal seizure	Generic	General
CS_2950	1988	free medical images	Resource	General
CS_2951	1988	what is melanoma	Generic	General
CS_2952	1988	symptoms of viral infections	Direct Answer	Expert
CS_2953	1987	hibiscus tea side effects	Direct Answer	Expert
CS_2954	1987	what is a cataract in the eye	Generic	General
CS_2955	1987	testicular hernia symptoms	Direct Answer	Expert
CS_2956	1987	how to relieve sciatica pain	Guide	Expert
CS_2957	1987	pictures of ovarian cysts	Resource	General
CS_2958	1987	what is a gallbladder	Generic	General
CS_2959	1987	red blood spots on skin	Direct Answer	Expert
CS_2960	1986	what is an esophageal spasm	Generic	Expert
CS_2961	1986	what is degenerative disc	Direct Answer	General
CS_2962	1986	symptoms of nut allergies	Direct Answer	Expert
CS_2963	1985	what is diabetes	Generic	General
CS_2964	1985	what is sciatica back pain	Generic	Expert
CS_2965	1985	5 warning signs of cancer	Direct Answer	Expert
CS_2966	1985	how contagious is hepatitis c	Direct Answer	Expert
CS_2967	1985	test x180 side effects	Direct Answer	Expert
CS_2968	1985	signs of gluten allergy	Direct Answer	Expert
CS_2969	1985	what is sinus infection	Generic	General
CS_2970	1984	symptoms of gas pain	Direct Answer	Expert
CS_2971	1984	what is ast sgot	Generic	General
CS_2972	1984	what is a stomach aneurysm	Generic	General
CS_2973	1983	bone marrow procedure	Direct Answer	Expert
CS_2974	1983	fractured rib recovery time	Direct Answer	Expert
CS_2975	1983	kidney disease in older cats	Generic	Expert
CS_2976	1983	what is ischemia of the heart	Generic	General
CS_2977	1983	early stages of colon cancer	Generic	General
CS_2978	1982	creatinine kinase levels high	Direct Answer	Expert
CS_2979	1982	http ask com	Navigational	General
CS_2980	1982	diet for kidney stones	Direct Answer	Expert
CS_2981	1981	causes of tingling in arms	Direct Answer	Expert
CS_2982	1981	beginning signs of dementia	Direct Answer	Expert
CS_2983	1981	autism signs and symptoms	Direct Answer	Expert
CS_2984	1980	what is creatine levels	Generic	Expert
CS_2985	1980	throat pictures	Resource	General
CS_2986	1980	hospital birth records	Generic	General
CS_2987	1980	what autoimmune disease	Generic	Expert
CS_2988	1979	burning pain in knee	Generic	Expert
CS_2989	1979	knee cyst pictures	Resource	General
CS_2990	1978	when to test blood sugar	Direct Answer	General
CS_2991	1978	chemical cardiac stress test	Direct Answer	Expert
CS_2992	1978	aleve dosage instructions	Direct Answer	General
CS_2993	1978	ingredients in ibuprofen	Direct Answer	General
CS_2994	1978	helping hands organization	Navigational	General
CS_2995	1978	what causes bladder cancer	Direct Answer	Expert
CS_2996	1978	types of mental disorders	Generic	Expert
CS_2997	1977	stasis dermatitis pictures	Resource	General
CS_2998	1977	leg cramps in elderly	Generic	Expert
CS_2999	1977	what are symptoms of ptsd	Direct Answer	Expert
CS_3000	1976	stage 3 multiple myeloma	Generic	Expert
CS_3001	1975	hot water burns treatment	Guide	Expert
CS_3002	1975	blood tests for liver disease	Generic	General
CS_3003	1975	what is viral pneumonia	Generic	General
CS_3004	1975	skin cancer pictures on leg	Resource	General
CS_3005	1975	lipoflavinoids and tinnitus	Generic	Expert
CS_3006	1975	foot nerve pain causes	Direct Answer	Expert
CS_3007	1975	pictures of dry skin rash	Resource	General
CS_3008	1974	injection for osteoporosis	Direct Answer	Expert
CS_3009	1973	printable hand washing signs	Resource	General
CS_3010	1973	about the gallbladder	Generic	General
CS_3011	1973	seborrheic dermatitis pics	Resource	General
CS_3012	1973	medical conditions	Generic	General
CS_3013	1972	hematoma treatment	Guide	Expert
CS_3014	1972	lipoma photos	Resource	General
CS_3015	1972	what causes low pressure	Direct Answer	Expert
CS_3016	1972	medical answers to questions	Generic	General
CS_3017	1972	4 blood types	Direct Answer	General
CS_3018	1971	cancer stages 1 4	Generic	Expert
CS_3019	1971	what to do for anxiety attacks	Guide	Expert
CS_3020	1969	what is interstitial fibrosis	Generic	General
CS_3021	1969	what are glutens	Generic	General
CS_3022	1969	flu shot locations	Direct Answer	General
CS_3023	1969	stroke symptoms for women	Direct Answer	Expert
CS_3024	1969	pictures of pressure sores	Resource	General
CS_3025	1969	vascular disease symptoms	Direct Answer	Expert
CS_3026	1968	causes of adult bedwetting	Direct Answer	Expert
CS_3027	1968	vaccine side effects	Direct Answer	Expert
CS_3028	1968	low sodium foods to eat	Direct Answer	General
CS_3029	1968	back exercises for stenosis	Direct Answer	Expert
CS_3030	1967	how to treat a swollen foot	Guide	Expert
CS_3031	1967	treatment for swollen ankles	Guide	Expert
CS_3032	1967	diabetic foot pain	Generic	Expert
CS_3033	1967	what is seizure	Generic	General
CS_3034	1967	what causes mini strokes	Direct Answer	Expert
CS_3035	1966	gout diet foods to avoid	Direct Answer	Expert
CS_3036	1966	what is good for gout pain	Direct Answer	Expert
CS_3037	1966	treatment for diarrhea	Guide	Expert
CS_3038	1966	renal insufficiency symptoms	Direct Answer	Expert
CS_3039	1965	procedure codes look up	Generic	General
CS_3040	1965	cervical spine c5 c6	Generic	General
CS_3041	1965	septic symptoms	Direct Answer	Expert
CS_3042	1965	how to lower potassium	Guide	Expert
CS_3043	1965	positional vertigo causes	Direct Answer	Expert
CS_3044	1964	what is a leaky heart valve	Generic	Expert
CS_3045	1964	symptoms of lung cancer	Direct Answer	Expert
CS_3046	1963	side effects from flu shots	Direct Answer	Expert
CS_3047	1963	cause of bloating in stomach	Direct Answer	Expert
CS_3048	1963	bowel movement problems	Generic	Expert
CS_3049	1963	typing fast practice	Generic	General
CS_3050	1963	normal cholesterol ratio	Direct Answer	General
CS_3051	1962	granulomatous disease	Generic	General
CS_3052	1962	early symptoms cirrhosis	Direct Answer	Expert
CS_3053	1962	what is stage 4 liver cancer	Generic	Expert
CS_3054	1962	high monocyte count causes	Direct Answer	Expert
CS_3055	1961	ct scan of lungs	Generic	Expert
CS_3056	1961	symptoms of kidney problem	Direct Answer	Expert
CS_3057	1959	how can i get rid of bedbugs	Guide	General
CS_3058	1959	photo umbilical hernia	Resource	General
CS_3059	1959	most powerful otc sleep aid	Direct Answer	General
CS_3060	1959	what is e.coli	Generic	General
CS_3061	1959	bowel parasites symptoms	Direct Answer	Expert
CS_3062	1959	nose skin cancer photos	Resource	Expert
CS_3063	1959	digichart patient portal	Navigational	General
CS_3064	1958	back pain injections epidural	Direct Answer	Expert
CS_3065	1958	neuropathy in legs causes	Direct Answer	Expert
CS_3066	1957	serrapeptase side effects	Direct Answer	Expert
CS_3067	1957	retinal surgery recovery time	Direct Answer	Expert
CS_3068	1957	what to put on a wasp sting	Guide	General
CS_3069	1956	myhealth va gov login	Navigational	General
CS_3070	1956	what are squamous cells	Generic	General
CS_3071	1956	the five stages of grief	Generic	General
CS_3072	1955	colonoscopy and alcohol	Generic	General
CS_3073	1955	what is the renal diet	Direct Answer	General
CS_3074	1955	how do you get head lice	Direct Answer	General
CS_3075	1955	tudorza side effects	Direct Answer	Expert
CS_3076	1954	diarrhea causes in adults	Direct Answer	Expert
CS_3077	1954	sciatic nerve symptoms	Direct Answer	Expert
CS_3078	1954	signs of bell palsy	Direct Answer	Expert
CS_3079	1954	what is creatinine test for	Direct Answer	Expert
CS_3080	1953	natural estrogen replacement	Generic	Expert
CS_3081	1953	blood in urine female causes	Direct Answer	Expert
CS_3082	1953	gout foods to avoid list	Direct Answer	General
CS_3083	1952	diet for rheumatoid arthritis	Direct Answer	Expert
CS_3084	1952	what is glucosamine sulfate	Generic	General
CS_3085	1952	what is a dropped foot	Generic	General
CS_3086	1952	how long is hip surgery	Direct Answer	Expert
CS_3087	1952	home cures for dry mouth	Guide	General
CS_3088	1951	cause of fast pulse rate	Direct Answer	Expert
CS_3089	1951	final stages liver cancer	Generic	Expert
CS_3090	1951	rosacea images	Resource	General
CS_3091	1950	lower triglycerides naturally	Guide	Expert
CS_3092	1950	high blood sugar what to eat	Direct Answer	Expert
CS_3093	1949	parkinson support group	Navigational	General
CS_3094	1949	causes of multiple sclerosis	Direct Answer	Expert
CS_3095	1949	life cycle of head lice	Direct Answer	Expert
CS_3096	1949	what is corneal dystrophy	Generic	Expert
CS_3097	1948	signs of liver damage	Direct Answer	Expert
CS_3098	1948	diverticulosis diet avoid	Direct Answer	Expert
CS_3099	1947	red yeast side effects	Direct Answer	Expert
CS_3100	1947	photos of blood in stool	Resource	General
CS_3101	1947	blood sugar levels chart	Resource	General
CS_3102	1947	pill look up	Generic	General
CS_3103	1946	foot pain diagram	Resource	General
CS_3104	1946	symtoms of prostrate cancer	Direct Answer	Expert
CS_3105	1946	symptoms of influenza b	Direct Answer	Expert
CS_3106	1946	symptoms of aids in men	Direct Answer	Expert
CS_3107	1946	capsule identifier	Generic	General
CS_3108	1945	cost of eyelid surgery	Transactional	General
CS_3109	1945	how long do hot flashes last	Direct Answer	General
CS_3110	1945	chemotherapy rash pictures	Resource	General
CS_3111	1945	tsh levels normal range	Direct Answer	Expert
CS_3112	1945	effects of blood clot in lung	Direct Answer	Expert
CS_3113	1945	what is liver cancer	Generic	Expert
CS_3114	1944	early signs of menopause	Direct Answer	Expert
CS_3115	1944	urine creatinine levels	Generic	General
CS_3116	1944	symptoms of pink eye	Direct Answer	Expert
CS_3117	1943	stress and anxiety symptoms	Direct Answer	Expert
CS_3118	1943	symptoms of a twisted bowel	Direct Answer	Expert
CS_3119	1943	glucocil complaints	Generic	General
CS_3120	1943	lung transplant survival rate	Direct Answer	Expert
CS_3121	1942	cpt procedure codes list	Direct Answer	General
CS_3122	1942	24 hour nurse helpline	Navigational	General
CS_3123	1941	icd 9 coder	Generic	General
